"","ppid_trialn","heading","pNum","response","response_num","FirstSteeringTime"
"1726","16_2_4","3","16","nosteer",1,2.5
"1727","16_2_52","3","16","nosteer",1,2.5
"1728","16_2_57","3","16","nosteer",1,2.5
"1729","16_2_66","3","16","nosteer",1,2.5
"1730","16_2_76","3","16","nosteer",1,2.5
"1731","16_3_4","3","16","nosteer",1,2.5
"1732","16_3_42","3","16","nosteer",1,2.5
"1733","16_3_53","3","16","nosteer",1,2.5
"1734","16_3_64","3","16","nosteer",1,2.5
"1735","16_3_7","3","16","nosteer",1,2.5
"1736","16_3_70","3","16","nosteer",1,2.5
"1737","16_3_80","3","16","nosteer",1,2.5
"1738","16_3_85","3","16","nosteer",1,2.5
"1739","17_1_0","3","17","nosteer",1,2.5
"1740","17_1_21","3","17","nosteer",1,2.5
"1741","17_1_23","3","17","nosteer",1,2.5
"1742","17_1_24","3","17","nosteer",1,2.5
"1743","17_1_54","3","17","nosteer",1,2.5
"1744","17_1_62","3","17","nosteer",1,2.5
"1745","17_1_63","3","17","nosteer",1,2.5
"1746","17_1_74","3","17","nosteer",1,2.5
"1747","17_1_84","3","17","nosteer",1,2.5
"1748","17_2_2","3","17","nosteer",1,2.5
"1749","17_2_21","3","17","nosteer",1,2.5
"1750","17_2_27","3","17","nosteer",1,2.5
"1751","17_2_30","3","17","nosteer",1,2.5
"1752","17_2_33","3","17","nosteer",1,2.5
"1753","17_2_40","3","17","nosteer",1,2.5
"1754","17_2_44","3","17","nosteer",1,2.5
"1755","17_2_48","3","17","nosteer",1,2.5
"1756","17_2_5","3","17","nosteer",1,2.5
"1757","17_2_55","3","17","nosteer",1,2.5
"1758","17_2_63","3","17","nosteer",1,2.5
"1759","17_2_68","3","17","nosteer",1,2.5
"1760","17_2_70","3","17","nosteer",1,2.5
"1761","17_2_71","3","17","nosteer",1,2.5
"1762","17_2_74","3","17","nosteer",1,2.5
"1763","17_2_9","3","17","nosteer",1,2.5
"1764","17_3_1","3","17","nosteer",1,2.5
"1765","17_3_11","3","17","nosteer",1,2.5
"1766","17_3_2","3","17","nosteer",1,2.5
"1767","17_3_20","3","17","nosteer",1,2.5
"1768","17_3_23","3","17","nosteer",1,2.5
"1769","17_3_31","3","17","nosteer",1,2.5
"1770","17_3_32","3","17","nosteer",1,2.5
"1771","17_3_37","3","17","nosteer",1,2.5
"1772","17_3_42","3","17","nosteer",1,2.5
"1773","17_3_44","3","17","nosteer",1,2.5
"1774","17_3_45","3","17","nosteer",1,2.5
"1775","17_3_83","3","17","nosteer",1,2.5
"1776","17_3_88","3","17","nosteer",1,2.5
"1777","18_1_11","3","18","nosteer",1,2.5
"1778","18_1_14","3","18","nosteer",1,2.5
"1779","18_1_18","3","18","nosteer",1,2.5
"1780","18_1_22","3","18","nosteer",1,2.5
"1781","18_1_25","3","18","nosteer",1,2.5
"1782","18_1_27","3","18","nosteer",1,2.5
"1783","18_1_31","3","18","nosteer",1,2.5
"1784","18_1_46","3","18","nosteer",1,2.5
"1785","18_1_51","3","18","nosteer",1,2.5
"1786","18_1_52","3","18","nosteer",1,2.5
"1787","18_1_53","3","18","nosteer",1,2.5
"1788","18_1_57","3","18","nosteer",1,2.5
"1789","18_1_58","3","18","nosteer",1,2.5
"1790","18_1_61","3","18","nosteer",1,2.5
"1791","18_1_77","3","18","nosteer",1,2.5
"1792","18_1_83","3","18","nosteer",1,2.5
"1793","18_1_84","3","18","nosteer",1,2.5
"1794","18_1_87","3","18","nosteer",1,2.5
"1795","18_1_88","3","18","nosteer",1,2.5
"1796","18_1_89","3","18","nosteer",1,2.5
"1797","18_3_0","3","18","nosteer",1,2.5
"1798","18_3_21","3","18","nosteer",1,2.5
"1799","18_3_28","3","18","nosteer",1,2.5
"1800","18_3_50","3","18","nosteer",1,2.5
"1801","18_3_51","3","18","nosteer",1,2.5
"1802","18_3_64","3","18","nosteer",1,2.5
"1803","18_3_83","3","18","nosteer",1,2.5
"1804","18_3_87","3","18","nosteer",1,2.5
"1805","2_1_13","3","2","nosteer",1,2.5
"1806","2_1_16","3","2","nosteer",1,2.5
"1807","2_1_50","3","2","nosteer",1,2.5
"1808","2_1_53","3","2","nosteer",1,2.5
"1809","2_1_61","3","2","nosteer",1,2.5
"1810","2_1_64","3","2","nosteer",1,2.5
"1811","2_1_69","3","2","nosteer",1,2.5
"1812","2_1_70","3","2","nosteer",1,2.5
"1813","2_1_75","3","2","nosteer",1,2.5
"1814","2_1_76","3","2","nosteer",1,2.5
"1815","2_1_8","3","2","nosteer",1,2.5
"1816","2_1_81","3","2","nosteer",1,2.5
"1817","2_1_83","3","2","nosteer",1,2.5
"1818","2_1_85","3","2","nosteer",1,2.5
"1819","2_1_89","3","2","nosteer",1,2.5
"1820","2_2_17","3","2","nosteer",1,2.5
"1821","2_2_31","3","2","nosteer",1,2.5
"1822","2_2_33","3","2","nosteer",1,2.5
"1823","2_2_75","3","2","nosteer",1,2.5
"1824","2_2_89","3","2","nosteer",1,2.5
"1825","2_3_39","3","2","nosteer",1,2.5
"1826","2_3_43","3","2","nosteer",1,2.5
"1827","2_3_51","3","2","nosteer",1,2.5
"1828","2_3_67","3","2","nosteer",1,2.5
"1829","2_3_83","3","2","nosteer",1,2.5
"1830","2_3_87","3","2","nosteer",1,2.5
"1831","3_2_45","3","3","nosteer",1,2.5
"1832","3_3_7","3","3","nosteer",1,2.5
"1833","4_1_16","3","4","nosteer",1,2.5
"1834","4_1_48","3","4","nosteer",1,2.5
"1835","4_1_57","3","4","nosteer",1,2.5
"1836","4_1_61","3","4","nosteer",1,2.5
"1837","4_1_65","3","4","nosteer",1,2.5
"1838","4_1_67","3","4","nosteer",1,2.5
"1839","4_1_84","3","4","nosteer",1,2.5
"1840","4_1_86","3","4","nosteer",1,2.5
"1841","4_1_87","3","4","nosteer",1,2.5
"1842","4_1_88","3","4","nosteer",1,2.5
"1843","4_2_0","3","4","nosteer",1,2.5
"1844","4_2_11","3","4","nosteer",1,2.5
"1845","4_2_16","3","4","nosteer",1,2.5
"1846","4_2_20","3","4","nosteer",1,2.5
"1847","4_2_22","3","4","nosteer",1,2.5
"1848","4_2_24","3","4","nosteer",1,2.5
"1849","4_2_28","3","4","nosteer",1,2.5
"1850","4_2_51","3","4","nosteer",1,2.5
"1851","4_2_52","3","4","nosteer",1,2.5
"1852","4_2_54","3","4","nosteer",1,2.5
"1853","4_2_87","3","4","nosteer",1,2.5
"1854","4_3_10","3","4","nosteer",1,2.5
"1855","4_3_12","3","4","nosteer",1,2.5
"1856","4_3_14","3","4","nosteer",1,2.5
"1857","4_3_16","3","4","nosteer",1,2.5
"1858","4_3_22","3","4","nosteer",1,2.5
"1859","4_3_54","3","4","nosteer",1,2.5
"1860","4_3_56","3","4","nosteer",1,2.5
"1861","4_3_65","3","4","nosteer",1,2.5
"1862","5_1_14","3","5","nosteer",1,2.5
"1863","5_1_25","3","5","nosteer",1,2.5
"1864","5_1_34","3","5","nosteer",1,2.5
"1865","5_2_10","3","5","nosteer",1,2.5
"1866","5_2_11","3","5","nosteer",1,2.5
"1867","5_2_53","3","5","nosteer",1,2.5
"1868","5_2_61","3","5","nosteer",1,2.5
"1869","5_3_45","3","5","nosteer",1,2.5
"1870","6_2_45","3","6","nosteer",1,2.5
"1871","6_2_59","3","6","nosteer",1,2.5
"1872","6_3_23","3","6","nosteer",1,2.5
"1873","6_3_24","3","6","nosteer",1,2.5
"1874","6_3_28","3","6","nosteer",1,2.5
"1875","6_3_41","3","6","nosteer",1,2.5
"1876","7_1_27","3","7","nosteer",1,2.5
"1877","7_1_38","3","7","nosteer",1,2.5
"1878","7_2_55","3","7","nosteer",1,2.5
"1879","7_2_83","3","7","nosteer",1,2.5
"1880","7_3_20","3","7","nosteer",1,2.5
"1881","7_3_30","3","7","nosteer",1,2.5
"1882","7_3_35","3","7","nosteer",1,2.5
"1883","7_3_42","3","7","nosteer",1,2.5
"1884","7_3_6","3","7","nosteer",1,2.5
"1885","7_3_65","3","7","nosteer",1,2.5
"1886","7_3_80","3","7","nosteer",1,2.5
"1887","7_3_81","3","7","nosteer",1,2.5
"1888","8_2_26","3","8","nosteer",1,2.5
"1889","8_2_56","3","8","nosteer",1,2.5
"1890","8_2_69","3","8","nosteer",1,2.5
"1891","8_3_61","3","8","nosteer",1,2.5
"1892","9_1_19","3","9","nosteer",1,2.5
"1893","9_1_28","3","9","nosteer",1,2.5
"1894","9_1_30","3","9","nosteer",1,2.5
"1895","9_1_32","3","9","nosteer",1,2.5
"1896","9_1_34","3","9","nosteer",1,2.5
"1897","9_1_36","3","9","nosteer",1,2.5
"1898","9_1_41","3","9","nosteer",1,2.5
"1899","9_1_45","3","9","nosteer",1,2.5
"1900","9_1_49","3","9","nosteer",1,2.5
"1901","9_1_51","3","9","nosteer",1,2.5
"1902","9_1_53","3","9","nosteer",1,2.5
"1903","9_1_54","3","9","nosteer",1,2.5
"1904","9_1_64","3","9","nosteer",1,2.5
"1905","9_1_79","3","9","nosteer",1,2.5
"1906","9_1_84","3","9","nosteer",1,2.5
"1907","9_1_86","3","9","nosteer",1,2.5
"1908","9_1_9","3","9","nosteer",1,2.5
"1909","9_2_16","3","9","nosteer",1,2.5
"1910","9_2_26","3","9","nosteer",1,2.5
"1911","9_2_29","3","9","nosteer",1,2.5
"1912","9_2_37","3","9","nosteer",1,2.5
"1913","9_2_4","3","9","nosteer",1,2.5
"1914","9_2_40","3","9","nosteer",1,2.5
"1915","9_2_41","3","9","nosteer",1,2.5
"1916","9_2_45","3","9","nosteer",1,2.5
"1917","9_2_46","3","9","nosteer",1,2.5
"1918","9_2_47","3","9","nosteer",1,2.5
"1919","9_2_49","3","9","nosteer",1,2.5
"1920","9_2_50","3","9","nosteer",1,2.5
"1921","9_2_53","3","9","nosteer",1,2.5
"1922","9_2_59","3","9","nosteer",1,2.5
"1923","9_2_60","3","9","nosteer",1,2.5
"1924","9_2_70","3","9","nosteer",1,2.5
"1925","9_2_80","3","9","nosteer",1,2.5
"1926","9_2_84","3","9","nosteer",1,2.5
"1927","9_3_35","3","9","nosteer",1,2.5
"1928","9_3_37","3","9","nosteer",1,2.5
"1929","9_3_4","3","9","nosteer",1,2.5
"1930","9_3_44","3","9","nosteer",1,2.5
"1931","9_3_46","3","9","nosteer",1,2.5
"1932","9_3_5","3","9","nosteer",1,2.5
"1933","9_3_50","3","9","nosteer",1,2.5
"1934","9_3_59","3","9","nosteer",1,2.5
"1935","9_3_61","3","9","nosteer",1,2.5
"1936","9_3_68","3","9","nosteer",1,2.5
"1937","9_3_76","3","9","nosteer",1,2.5
"1938","9_3_82","3","9","nosteer",1,2.5
"1939","9_3_85","3","9","nosteer",1,2.5
"1940","1_3_10","3","1","steer",2,0
"1941","1_3_2","3","1","steer",2,0.68336
"1942","1_3_3","3","1","steer",2,0.383519999999997
"1943","1_3_33","3","1","steer",2,0.449999999999989
"1944","1_3_44","3","1","steer",2,0.4666
"1945","1_3_67","3","1","steer",2,0.666700000000048
"1946","1_3_85","3","1","steer",2,0.400099999999952
"1947","10_1_0","3","10","steer",2,0.434087937888119
"1948","10_1_1","3","10","steer",2,0.516692671379801
"1949","10_1_10","3","10","steer",2,0.533482992494996
"1950","10_1_17","3","10","steer",2,0.48340633669811
"1951","10_1_30","3","10","steer",2,0.666491591406981
"1952","10_1_32","3","10","steer",2,0.516699999999986
"1953","10_1_35","3","10","steer",2,0.600000000000023
"1954","10_1_4","3","10","steer",2,0.466702345797202
"1955","10_1_50","3","10","steer",2,0.466700000000003
"1956","10_1_52","3","10","steer",2,0.450099999999992
"1957","10_1_63","3","10","steer",2,0.583500000000015
"1958","10_1_65","3","10","steer",2,0.766700000000014
"1959","10_1_77","3","10","steer",2,0.566599999999994
"1960","10_1_78","3","10","steer",2,0.533400000000029
"1961","10_1_82","3","10","steer",2,0.466700000000003
"1962","10_1_84","3","10","steer",2,0.5
"1963","10_1_88","3","10","steer",2,0.666699999999992
"1964","10_2_0","3","10","steer",2,0.484245
"1965","10_2_11","3","10","steer",2,0.566770000000005
"1966","10_2_3","3","10","steer",2,0.60005
"1967","10_2_36","3","10","steer",2,0.483499999999992
"1968","10_2_39","3","10","steer",2,0.583499999999987
"1969","10_2_40","3","10","steer",2,0.766800000000018
"1970","10_2_43","3","10","steer",2,0.633399999999995
"1971","10_2_47","3","10","steer",2,0.500200000000007
"1972","10_2_58","3","10","steer",2,0.533299999999997
"1973","10_2_67","3","10","steer",2,0.449999999999989
"1974","10_2_72","3","10","steer",2,0.733399999999961
"1975","10_2_77","3","10","steer",2,0.516599999999983
"1976","10_2_78","3","10","steer",2,0.483399999999961
"1977","10_2_79","3","10","steer",2,0.500100000000032
"1978","10_2_80","3","10","steer",2,0.5
"1979","10_2_81","3","10","steer",2,0.483299999999986
"1980","10_3_15","3","10","steer",2,0.466679999999997
"1981","10_3_18","3","10","steer",2,0.500039999999998
"1982","10_3_27","3","10","steer",2,0.483400000000017
"1983","10_3_31","3","10","steer",2,0.466700000000003
"1984","10_3_34","3","10","steer",2,0.516699999999986
"1985","10_3_37","3","10","steer",2,0.500199999999978
"1986","10_3_45","3","10","steer",2,0.533300000000025
"1987","10_3_47","3","10","steer",2,0.550099999999986
"1988","10_3_49","3","10","steer",2,0.61669999999998
"1989","10_3_52","3","10","steer",2,0.449999999999989
"1990","10_3_57","3","10","steer",2,0.449999999999989
"1991","10_3_64","3","10","steer",2,0.566500000000019
"1992","10_3_66","3","10","steer",2,0.449999999999989
"1993","10_3_69","3","10","steer",2,0.400100000000009
"1994","10_3_72","3","10","steer",2,0.483400000000017
"1995","10_3_73","3","10","steer",2,0.399999999999977
"1996","10_3_76","3","10","steer",2,0.45029999999997
"1997","10_3_82","3","10","steer",2,0.416699999999992
"1998","10_3_88","3","10","steer",2,0.61669999999998
"1999","11_1_1","3","11","steer",2,0.466668638790701
"2000","11_1_10","3","11","steer",2,0.6666474485192
"2001","11_1_12","3","11","steer",2,0.583352777872506
"2002","11_1_18","3","11","steer",2,0.383312087721691
"2003","11_1_23","3","11","steer",2,0.416885990001006
"2004","11_1_34","3","11","steer",2,0.983437478587007
"2005","11_1_40","3","11","steer",2,0.50003667547
"2006","11_1_49","3","11","steer",2,0.466661394254004
"2007","11_1_54","3","11","steer",2,0.649961166262017
"2008","11_1_6","3","11","steer",2,0.516587122653995
"2009","11_1_60","3","11","steer",2,0.533491344741037
"2010","11_1_76","3","11","steer",2,0.549289265617972
"2011","11_1_82","3","11","steer",2,0.483286701656027
"2012","11_1_9","3","11","steer",2,0.666530932211998
"2013","11_2_14","3","11","steer",2,0.516573841002398
"2014","11_2_17","3","11","steer",2,0.550208416280796
"2015","11_2_22","3","11","steer",2,0.0825738391909994
"2016","11_2_23","3","11","steer",2,0.499992000822999
"2017","11_2_3","3","11","steer",2,0.566889265135298
"2018","11_2_34","3","11","steer",2,0.499912914626009
"2019","11_2_42","3","11","steer",2,0.566964729065006
"2020","11_2_49","3","11","steer",2,0.883433282791998
"2021","11_2_52","3","11","steer",2,0.449766529694017
"2022","11_2_62","3","11","steer",2,0.550040584502028
"2023","11_2_68","3","11","steer",2,0.533626274245989
"2024","11_2_7","3","11","steer",2,0.583360626121205
"2025","11_2_77","3","11","steer",2,0.450093439437012
"2026","11_2_79","3","11","steer",2,0.483394464147011
"2027","11_3_0","3","11","steer",2,0.38431817283111
"2028","11_3_1","3","11","steer",2,0.449828410116899
"2029","11_3_14","3","11","steer",2,0.433524579054591
"2030","11_3_24","3","11","steer",2,0.567042909695999
"2031","11_3_30","3","11","steer",2,0.533540547222998
"2032","11_3_36","3","11","steer",2,0.599833194529992
"2033","11_3_37","3","11","steer",2,0.533412560397011
"2034","11_3_38","3","11","steer",2,0.565853296309001
"2035","11_3_40","3","11","steer",2,0.566754637485019
"2036","11_3_41","3","11","steer",2,0.516073666077006
"2037","11_3_54","3","11","steer",2,0.616727757234003
"2038","11_3_63","3","11","steer",2,0.66666103202698
"2039","11_3_66","3","11","steer",2,0.649186604488023
"2040","11_3_74","3","11","steer",2,0.833554040172999
"2041","11_3_79","3","11","steer",2,0.583191888774024
"2042","11_3_82","3","11","steer",2,1.19935125168996
"2043","11_3_83","3","11","steer",2,0.583490122223964
"2044","11_3_87","3","11","steer",2,0.433480809975947
"2045","11_3_89","3","11","steer",2,0.450188222133022
"2046","12_1_10","3","12","steer",2,0.583369782191298
"2047","12_1_2","3","12","steer",2,0.549254556710999
"2048","12_1_28","3","12","steer",2,0.583259605519004
"2049","12_1_31","3","12","steer",2,0.483356228950981
"2050","12_1_34","3","12","steer",2,0.416745827851003
"2051","12_1_45","3","12","steer",2,0.53334202672599
"2052","12_1_5","3","12","steer",2,0.383331205263396
"2053","12_1_51","3","12","steer",2,0.533499896313003
"2054","12_1_57","3","12","steer",2,0.80013680018601
"2055","12_1_59","3","12","steer",2,0.632649543702996
"2056","12_1_65","3","12","steer",2,0.499300000000005
"2057","12_1_66","3","12","steer",2,0.466800000000035
"2058","12_1_67","3","12","steer",2,0.416800000000023
"2059","12_1_71","3","12","steer",2,0.483499999999992
"2060","12_1_74","3","12","steer",2,0.383399999999995
"2061","12_1_76","3","12","steer",2,0.466700000000003
"2062","12_2_15","3","12","steer",2,0.466610000000003
"2063","12_2_16","3","12","steer",2,0.450020000000009
"2064","12_2_23","3","12","steer",2,0.549999999999997
"2065","12_2_33","3","12","steer",2,0.0991999999999962
"2066","12_2_34","3","12","steer",2,0.433500000000009
"2067","12_2_40","3","12","steer",2,0.550200000000018
"2068","12_2_54","3","12","steer",2,0.616800000000012
"2069","12_2_56","3","12","steer",2,0.433300000000031
"2070","12_2_6","3","12","steer",2,0.482770000000002
"2071","12_2_65","3","12","steer",2,0.533299999999997
"2072","12_2_69","3","12","steer",2,0.449299999999994
"2073","12_2_76","3","12","steer",2,0.515899999999988
"2074","12_2_80","3","12","steer",2,0.54929999999996
"2075","12_2_81","3","12","steer",2,0.433299999999974
"2076","12_2_82","3","12","steer",2,0.550000000000011
"2077","12_2_84","3","12","steer",2,0.466600000000028
"2078","12_3_0","3","12","steer",2,0.667228
"2079","12_3_13","3","12","steer",2,0.58323
"2080","12_3_15","3","12","steer",2,0.715899999999991
"2081","12_3_19","3","12","steer",2,0.616759999999999
"2082","12_3_2","3","12","steer",2,0.616680000000002
"2083","12_3_20","3","12","steer",2,0.5334
"2084","12_3_3","3","12","steer",2,0.399690000000003
"2085","12_3_37","3","12","steer",2,0.600099999999998
"2086","12_3_39","3","12","steer",2,0.582600000000014
"2087","12_3_51","3","12","steer",2,0.466800000000006
"2088","12_3_52","3","12","steer",2,0.515900000000016
"2089","12_3_53","3","12","steer",2,0.466700000000003
"2090","12_3_6","3","12","steer",2,0.615850000000002
"2091","12_3_68","3","12","steer",2,0.499799999999993
"2092","12_3_75","3","12","steer",2,0.533500000000004
"2093","12_3_80","3","12","steer",2,0.551000000000045
"2094","12_3_84","3","12","steer",2,0.500100000000032
"2095","12_3_87","3","12","steer",2,0.866600000000005
"2096","12_3_89","3","12","steer",2,0.663299999999992
"2097","12_3_9","3","12","steer",2,0.649919999999995
"2098","13_1_12","3","13","steer",2,0.633442815741404
"2099","13_1_14","3","13","steer",2,0.483357134513
"2100","13_1_23","3","13","steer",2,0.466582509801
"2101","13_1_26","3","13","steer",2,0.565633752819991
"2102","13_1_30","3","13","steer",2,0.465709246480003
"2103","13_1_35","3","13","steer",2,0.516791377602999
"2104","13_1_39","3","13","steer",2,0.499980228569001
"2105","13_1_44","3","13","steer",2,0.533340215603005
"2106","13_1_47","3","13","steer",2,0.399915662022011
"2107","13_1_53","3","13","steer",2,0.550105482843975
"2108","13_1_60","3","13","steer",2,0.649985616661979
"2109","13_1_67","3","13","steer",2,0.700040538978953
"2110","13_1_68","3","13","steer",2,0.833300000000008
"2111","13_1_79","3","13","steer",2,0.583500000000015
"2112","13_2_12","3","13","steer",2,1.64991000000001
"2113","13_2_19","3","13","steer",2,1.00003000000001
"2114","13_2_22","3","13","steer",2,0.766599999999997
"2115","13_2_3","3","13","steer",2,0.91666
"2116","13_2_30","3","13","steer",2,0.566699999999997
"2117","13_2_32","3","13","steer",2,0.682799999999986
"2118","13_2_45","3","13","steer",2,0.500100000000003
"2119","13_2_59","3","13","steer",2,0.79989999999998
"2120","13_2_64","3","13","steer",2,0.616800000000012
"2121","13_2_74","3","13","steer",2,0.516799999999989
"2122","13_2_75","3","13","steer",2,0.649999999999977
"2123","13_3_12","3","13","steer",2,0.533290000000008
"2124","13_3_17","3","13","steer",2,0.883399999999995
"2125","13_3_27","3","13","steer",2,0.566900000000004
"2126","13_3_28","3","13","steer",2,0.733400000000017
"2127","13_3_41","3","13","steer",2,0.733399999999989
"2128","13_3_46","3","13","steer",2,0.566699999999969
"2129","13_3_50","3","13","steer",2,0.61669999999998
"2130","13_3_60","3","13","steer",2,0.433299999999974
"2131","13_3_68","3","13","steer",2,0.63330000000002
"2132","13_3_81","3","13","steer",2,1.25
"2133","13_3_84","3","13","steer",2,0.966700000000003
"2134","13_3_85","3","13","steer",2,0.5
"2135","13_3_89","3","13","steer",2,0.800200000000018
